Id,Expected,Rooms,SqrMeters,Floor,Location,Centre,Description
906,250000,2,56,1,Poznań Łazarz ul. Strusia,0,***Informacja dla klientów kredytowych*** Istnieje możliwość zakupu oferowanego mieszkania z dopłatą w programie MDM Wartość uzyskania dopłaty jest uzależniona od między innymi:ilości posiadanych dzieci. Program wyłącznie dla osób które...
1221,290000,3,47.2,1,Poznań Rataje,0,MIESZKANIE DO WPROWADZENIA- OD ZARAZ- PO REMONCIE Polecam na sprzedaż mieszkanie trzy pokojowe na poznańskich Ratajach. Bardzo spokojna okolica idealna dla rodzin z dziećmi jak również dla studentów z uwagi na bliską odległość poznańskich...
1143,165000,1,30,1,Poznań Sołacz Winogrady Jeżyce Ogrody Na ul. Maczka - Niski Blok Polecam!!!,1,OFERTA ZAREZERWOWANA!!! BEZPIECZNA TRANSAKCJA JEDYNIE Z DOŚWIADCZONYM I LICENCJONOWANYM POŚREDNIKIEM!!! 100 % SATYSFAKCJI Z ZAKUPU!!! Polecam do zakupu kawalerkę położoną na Sołaczu ( ul. Maczka ). Na 30 m2 składa się ustawny pokój osobna...
296,218466,2,36.11,4,Poznań Winogrady ul. Hawelańska,0,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...
10,207076,2,43.1,2,Poznań Baranowo Baranowo ul. Szamotulska,0,KUPUJĄCY NIE PŁACI PROWIZJI. Na sprzedaż apartament 2-pokojowy na nowym osiedlu z 2011r. w Baranowie pod Poznaniem. Lokal znajduje się na 2 piętrze. Układ pomieszczeń: salon z aneksem kuchennym z oknem (21 91m2) z wyjściem na taras (8 77m2);...
746,36378404,3,48.7,4,Poznań Winogrady ul. Wilczak 20,0,Mieszkanie 3 pokojowe z aneksem kuchennym.
1551,239568,1,38.64,3,Poznań Winogrady ul. Hawelańska Lechicka,0,0% prowizji od Kupującego! Polecam na sprzedaż mieszkania na nowym osiedlu w Poznaniu. Inwestycja to połączenie ciekawej architektury z funkcjonalnym i przestrzennym wnętrzem. Mieszkania od 25m2 do 126m2 z ogródkami lub balkonami/tarasami....
824,369000,2,56,1,Poznań Morasko ul. Maciejewskiego,0,Przytulne mieszkanie na parterze w bloku mieszkalnym w Poznaniu w dzielnicy Morasko. Dwa pokoje z aneksem kuchennym okna wychodzące na południe; widok na podwórko. Standard wykończenia: Ściany - tynk; Podłogi - panele podłogowe; Okna - PCV;...
291,690000,5,138,1,Poznań Rataje ul. Rataje Serafitek Św. Rocha,1,OFERTA LICENCJONOWANEGO POŚREDNIKA - kupujesz bezpiecznie z ubezpieczeniem OC od transakcji Polecam na sprzedaż 5 pokojowe mieszkanie w bardzo dobrym standardzie zlokalizowane na 1 piętrze niskiego bloku z cegły z 1999r przy ul. św. Rocha/...
661,198000,2,44,1,Poznań Jeżyce,0,OKAZJA!!! Polecam na sprzedaż mieszkanie dwupokojowe w wyremontowanej kamienicy na Jeżycach w pobliżu Parku Sołackiego . Lokal znajduje się na pierwszym piętrze. Mieszkanie składa się z salonu z aneksem kuchennym sypialni oraz łazienki.W budynku...
199,245000,3,48,3,Poznań Grunwald ul. Ul.Bułgarska,0,UWAGA! PROWIZJĘ BIURA POKRYWA WŁAŚCICIEL! Polecam Państwa uwadze trzypokojowe mieszkanie na Grunwaldzie ul. Bułgarska. Mieszkanie usytuowane jest na trzecim piętrze (niski blok ocieplony). Całkowita powierzchnia to 48 30m2 na którą składają...
1187,160000,1,28,2,Poznań,0,Oferta nr 14/MN/27 Z widokiem na park! Zapraszam do zapoznania się z ofertą sprzedaży wyremontowanego mieszkania w kamienicy 3 min do Starego Rynku. II piętro w oficynie. Powierzchnię ok. 28 m2 tworzą: - pokój ok. 18 m2 - aneks...
778,340000,3,59,1,Poznań Grunwald Junikowo ul. Rejon Ul. Junikowskiej,1,Grunwald Junikowo. Tutaj proponujemy do oglądania i zakupu atrakcyjne przytulne mieszkanie o powierzchni 59m2 usytuowane w nowszej inwestycji z roku 2001. Kameralne osiedle ogrodzone i monitorowane. Jest to zespół czterech domów...
729,199839,2,33.53,2,Poznań Nowe Miasto ul. Smolna 13 D,0,Nieruchomości Mieszkania Nieruchomości Mieszkania
1653,255000,2,49,10,Poznań Rataje Śródka Wilda Łazarz Zawady ul. Lecha - Polecam!!!,1,BEZPIECZNA TRANSAKCJA JEDYNIE Z DOŚWIADCZONYM I LICENCJONOWANYM POŚREDNIKIEM!!! 100 % SATYSFAKCJI Z ZAKUPU!!! Polecam do zakupu mieszkanie 2 pokojowe położone na Ratajach ( os. Lecha ). Na 49 m2 składają się dwa ustawne i nieprzechodnie pokoje ...
761,394674,3,67.27,2,Poznań Naramowice ul. Błażeja,0,Osiedle Na Skraju Lasu to nowoczesny kompleks mieszkaniowy złożony z trzech kameralnych budynków łączący nowoczesną architekturę belgijskie standardy budowy najlepszą lokalizację w dzielnicy i przystępne ceny. Zastosowane detale...
943,168000,1,35.6,1,Poznań Górczyn ul. Knapowskiego,0,Zapraszam do zapoznania się z ofertą sprzedaży jednopokojowego mieszkania w całkowicie odnowionej kamienicy na Górczynie ze świetną komunikacją z Centrum Poznania. Kamienica powstała w latach 30-tych XX w. jest obecnie w trakcie całkowitej...
4437,799000,4,104,3,Poznań Stare Miasto ul. ,1,Polecam na sprzedaż piękne mieszkanie usytuowane na pierwszym piętrze apartamentowca w samym centrum Poznania. Apartament składa się z 4 pokoi. Poziom 1: przedpokój salon jasna otwarta kuchnia oraz łazienka z dużym prysznicem. Poziom 2:...
1587,560000,3,105,2,Poznań ,1,Zachęcam do zapoznania się z ofertą sprzedaży 3 pokojowego mieszkania o pow. 104 90 m2 na idealnym drugim piętrze odnowionej kamienicy w prestiżowej lokalizacji nieopodal Placu Wielkopolskiego w centrum miasta. Powierzchnię tworzą: >salon ok 30...
4380,230000,2,54,1,Poznań Wilda ul. Ul. Św.Czesława,1,DWUPOKOJOWE NIEPRZECHODNIE WYREMONTOWANE 54M.KW UL.ŚW.CZESŁAWA 230 000 ! BARDZO DOBRA LOKALIZACJA DO ZAMIESZKANIA I NA WYNAJEM BLISKO STAREGO BROWARU ! Oferuję na sprzedaż ładne wyremontowane dwupokojowe mieszkanie o pow.54 m.kw znajdujące się...
333,399000,4,86,2,Poznań Nowe Miasto ul. Ziemowita,0,Miejsce położone bardzo blisko centrum ale nigdy nie poczujesz się tu jak w mieście. Polecam elegancki apartament położony w kompleksie nowych bloków ul.Ziemowita- dzielnica Nowe Miasto-Antoninek w Poznaniu. Mieszkanie znajduje się w nowym bloku...
340,190000,1,37.5,1,Poznań Grunwald Plewiska ul. Szałwiowa,0,Na sprzedaż zadbane czyste mieszkanie na Plewiskach w nowoczesnym budynku z przestronnym ogrodem i miejscem parkingowym dla każdego lokatora. Ofertowana nieruchomość znajduje sie w willi miejskiej z 2001 roku znajdującej się przy ulicy...
3791,255000,1,37,3,Poznań ul. Garbary,1,Zachęcam do zapoznania się z ofertą sprzedaży przestronnego mieszkania zlokalizowanego w centrum Poznania. Kamienica z 2003 roku w idealnym stanie z własnym podwórzem. Mieszkanie na 3 piętrze duże jak na kawalerkę 37 m2 atrakcyjne...
3441,369000,3,84.2,2,Poznań Stare Miasto ul. Św. Marcin,1,Atrakcyjne mieszkanie w kamienicy w oficynie co zapewnia spokój i w centrum miasta. Główne atuty nieruchomości: • prestiżowa lokalizacja • bliskość komunikacji miejskiej • dobra ekspozycja na strony świata Nieruchomość złożona z: • pokój...
660,310000,2,51.5,1,Poznań Poznań-Grunwald,0,... BT - GWARANCJA BEZPIECZNEJ TRANSAKCJI POD OPIEKĄ LICENCJONOWANEGO POŚREDNIKA... ________________________________________________________________________________ NA SPRZEDAŻ 2-POKOJOWE MIESZKANIE w POZNANIU NA ŚWIERCZEWIE ...
71,305000,2,54,1,Poznań Naramowice ul. Błażeja,0,Na sprzedaż bardzo ładne i zadbane mieszkanie w bloku z 2006 roku przy spokojnej ulicy Błażeja sąsiadującej z rezerwatem Żurawiniec. Mieszkanie idealne dla osób szukających lokalu gotowego do zamieszkania nie wymaga żadnych nakładów finansowych....
576,630000,4,85,4,Poznań Stare Miasto,0,NOWY APARTAMENT Z BALKONEM NOWY BUDYNEK Z MATERIAŁÓW WYSOKIEJ JAKOŚCI. Przedmiotem sprzedaży jest apartament na pierwszym piętrze o powierzchni 84 57m2. Apartament składa się z 4 pokoi (19 20m2 10 60m2 13 20m2 6 40m2) kuchnia 11 60m2 ...
3726,349000,1,73.51,4,Poznań Stare Miasto ul. Bukowska,1,Przepiękne poddaszowe mieszkanie do własnej aranżacji. W samym sercu miasta! Główne atuty nieruchomości: • prestiżowa lokalizacja • doskonała komunikacja z centrum • po remoncie instalacji Nieruchomość złożona z: • pokój 40 2 m.kw • korytarz...
235,182247,1,37.6,2,Poznań Grunwald ul. Promienista,0,Mieszkanie dostępne w ramach MDM na rynku wtórnym. Szacunkowe kwoty dopłat: a) singiel 20 000 PLN - wówczas cena 1 m2 wyniesie 4315 PLN/m2 b) małżeństwo z jednym dzieckiem 30 000 PLN - wówczas cena 1 m2 wyniesie 4049 PLN/m2 Polecam do...
1372,289000,3,48,1,Poznań Rataje ul. Os.Armiii Krajowej,0,Polecamy do sprzedaży mieszkanie 3pokojowe o pow.48m2 położone na Os.Armii Krajowej.Usytuowane na parterze w Niskim Bloku.Wszystkie pomieszczenia są niezależne w skład mieszkania wchodzą 3pokoje(15m2 9m2 7m2)kuchnia łazienka z WC.Mieszkanie po...
1155,405000,4,78.5,1,Poznań Łazarz,0,Gorąco zachęcam do zapoznania się z ofertą sprzedaży 4 pokojowego ustawnego rozkładowego odnowionego mieszkania usytuowanego na parterze bloku z lat 60tych w wyśmienitej pod każdym względem (zarówno do życia jak i pod inwestycję) lokalizacji –...
1459,305000,3,65,3,Poznań Stare Miasto ul. Os. Kosmonautów,0,Polecam na sprzedaż 3-pokojowe mieszkanie 45m2. Własnościowe z księgą wieczystą. Klatka schodowa czysta i zadbana. Mieszkanie jest bardzo ciche ciepłe i jasne - posiada wiele okien. Mieszkanie o funkcjonalnym układzie pomieszczeń. Cena...
345,150000,1,27,1,Poznań Poznań-Wilda,0,Na sprzedaż kawalerka położona na parterze w odnowionej kamienicy zaledwie 400 m od Rynku Wildeckiego. Stan: do wykończenia. Mieszkanie o powierzchni 27 03 m2 składa się z: korytarz - 3 93 m2 pokój - 13 65 m2 kuchnia - 7 40 m2 łazienka -...
1219,219000,2,38.8,1,Poznań Smochowice ul. Łebska,0,UWAGA NOWA CENA - WIELKA OBNIŻKA Salon nieruchomości Iron House poleca na sprzedaż gustownie wykończone i urządzone bezczynszowe własnościowe mieszkanie 2 pokojowe (38 8 m2) w nowoczesnej willi miejskiej zlokalizowane w znakomitej dzielnicy...
638,525408,3,64,3,Poznań Grunwald ul. Heweliusza 3,0,W sprzedaży oferujemy mieszkanie na terenie nowego osiedla na poznańskim Grunwaldzie u zbiegu ul. Palacza i Heweliusza. Na metraż mieszkania składają się 3 samodzielne pokoje osobna kuchnia łazienka oraz przedpokój. Do mieszkania przynależy...
1299,329000,4,59,1,Poznań ul. Św. Jerzego,0,Inwestycja: lokal mieszkalny Rodzaj transakcji: sprzedaż Lokalizacja: Poznań św.Jerzego Powierzchnia: 59 m2 Piętro: Parter Liczba pokoi: 4 Stan techniczny: po remoncie Media: prąd wodociąg miejski kanalizacja miejska internet telefon gaz...
47,420000,3,74.6,1,Poznań Górczyn ul. Kopanina,0,Przestronne mieszkanie na parterze w domu mieszkalnym w Poznaniu w dzielnicy Górczyn. Trzy pokoje z aneksem kuchennym okna wychodzące na północ południe wschód zachód; widok na park. Standard wykończenia: Ściany - gładź gipsowa; Podłogi -...
4640,339000,2,73,4,Poznań Grunwald Jeżyce ul. Bukowska Poddasze Winda !,1,Na sprzedaż NOWOCZESNY I FUNKCJONALNY APARTAMENT położony w Poznaniu - Centrum - ul. Bukowska. Lokal o powierzchni całkowitej 73 mkw (użytkowa 49 83 mkw) na poddaszu 4 piętrowej kamienicy z WINDĄ. BUDYNEK PO RENOWACJI NOWY DACH NOWA WINDA !...
251,255000,2,42.9,10,Poznań Rataje ul. Czecha,0,Kupując z pośrednikiem - kupujesz bezpiecznie z ubezpieczeniem OC od transakcji. Serdecznie zapraszam do zapoznania się z ofertą dwupokojowego mieszkania zlokalizowanego na osiedlu Czecha (Rataje). Całość powierzchni 42.9 m2.Nieruchomość położona...
1023,339000,3,73,5,Poznań ,1,Oferta bez podatku PCC - 2%! Oferuję na sprzedaż mieszkanie położone na piątym piętrze kamienicy która przeszła rewitalizację. W budynku jest winda. Lokalizacja: centrum Poznania (ul. Bukowska - pierwszy odcinek). Powierzchnia całkowita - 73...
4909,178500,1,31,2,Poznań Jeżyca Grunwald ul. Jeżycka,1,Polecam na sprzedaż kawalerka z balkonem znajdująca się na drugim piętrze w kamienicy w Poznaniu - Jeżyce. Okna wychodzące na południe z widokiem na inne budynki oraz ulicę Dąbrowskiego. Wielkość mieszkania 30 10 mkw. Pełna własność na osobnej...
238,195000,2,38.3,2,Poznań Winogrady ul. Os. Pod Lipami,0,DOSKONAŁA LOKALIZACJA NA OS. POD LIPAMI UKŁAD NIEZALEŻNY. Polecam do sprzedaży mieszkanie pokojowe położone na 2 piętrze w jedenastopiętrowym budynku na os. Pod Lipami. Budynek ocieplony. W mieszkaniu do każdego pokoju oraz kuchni i łazienki...
4073,249000,2,55,2,Poznań Wilda Stare Miasto ul. Wierzbięcice- Cena Do Uzgodnienia,1,Drodzy Państwo. Zapraszamy do zapoznania się z propozycją sprzedaży mieszkania położonego w Poznaniu ul. Wierzbięcice. Znakomita lokalizacja na miejscu pełna infrastruktura. Komunikacja miejska autobus i tramwaj. Mieszkanie o powierzchni 55 m2...
578,250000,1,29,2,Poznań Wilda ul. Górna Wilda,0,Polecam na sprzedaż atrakcyjną kawalerkę o powierzchni 29m2w nowo powstałym budynku na ul. Górna Wilda. Skład lokalu to Pokój z aneksem kuchennym korytarz łazienka ok 6 m2 balkon o powierzchni 7 m2. Okna wychodzące na północ północny...
2391,189000,1,27,1,Poznań ul. Ok. Starego Browaru,1,Na sprzedaż klimatyczne mieszkanie w kamienicy w samym centrum Poznania 5 minut pieszo od Starego Browaru w bliskiej odległości od parku. Lokal o powierzchni ok.27 m2 położony na I piętrze. Rozkład pomieszczeń: salon z aneksem kuchennym ...
260,274000,2,55.8,2,Poznań ul. Kościuszki,1,OFERTA LICENCJONOWANEGO POŚREDNIKA - GWARANCJA BEZPIECZNEJ TRANSAKCJI Polecam na sprzedaż 2 pokojowe mieszkanie o pow 55 8 m2 położone na 2 piętrze w niskim bloku przy ul. Kościuszki ( ścisłe centrum) w Poznaniu. W skład mieszkania wchodzi:...
1659,335000,3,71,11,Poznań Piątkowo ul. Os. Bolesława Chrobrego,0,Duże po remoncie na B.Chrobrego z możliwością MDM Nr ogłoszenia w biurze 15/MK/24 Doskonale zlokalizowane ( przy PST) 3-pokojowe mieszkanie o powierzchni 70 6m2 z oddzielną kuchnią + piwnica + możliwość dzierżawy skrytki na tym samym poziomie...
1290,238784,2,42.64,1,Poznań Wilda ul. Rolna 37 I 39,0,Nieruchomości Mieszkania Nieruchomości Mieszkania
1567,480000,2,60.7,6,Poznań Rataje ul. Piastowskie,0,Przestronne mieszkanie na szóstym piętrze w apartamentowcu w Poznaniu w dzielnicy Rataje. Dwa pokoje z aneksem kuchennym okna wychodzące na południe zachód; widok na panoramę miasta. Standard wykończenia: Ściany - glazura gładź gipsowa;...
366,344141,2,54.47,8,Poznań Winogrady ul. Hawelańska,0,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...
224,159000,2,35,1,Poznań Zawady,0,Witam! Mam na sprzedaż mieszkanie 2-pokojowe o powierzchni 35 m^2 w okazyjnej cenie. Do mieszkania należy osobne wejście. Pod blokiem sporo miejsc parkingowych. W okolicy pętla tramwajowa przystanek autobusowy market i bank. Mieszkanie...
1247,289000,4,74,1,Poznań ul. Rokietnica,0,Oferuję do sprzedaży dwupoziomowe mieszkanie w stanie deweloperskim 74m2 w Rokietnicy z balkonem ogródkiem oraz miejscem postojowym w cenie. Mieszkanie położone w szeregowcu o nowoczesnej architekturze. Cena 289.000 zł. Na parter składa się...
1635,329000,2,44,2,Poznań Grunwald Jeżyce Łazarz Wilda ul. Brzask,1,Polecam na sprzedaż mieszkanie w luksusowym apartamentowcu firmy Ataner na ulicy Brzask. Budynek został oddany do użytku w lutym 2011 roku. Projektu Szeszuła Architekci. Kompleks posiada całodobowa ochronę zamkniety dziedziniec z zielenią oraz...
1507,238000,2,38,1,Poznań Rataje ul. Piastowskie Os.,1,Polecam na sprzedaż 2 pokojowe mieszkanie zlokalizowane na Poznańskich Ratajach os. Piastowskie. Mieści się na pierwszym piętrze w niskim odnowionym i ocieplonym bloku. Na metraż 38m2 składa się z dwóch niezależny pokoi oddzielnej jasnej...
1086,256722,2,44.96,1,Poznań Nowe Miasto ul. Smolna 13 D,0,Nieruchomości Mieszkania Nieruchomości Mieszkania
146,235000,2,40,1,Poznań Wilda,0,WYJĄTKOWA OFERTA! 2 pokoje cieplik miejski 40m2 wysoki standard dobra lokalizacja Wilda kilka linii tramwajowych i autobusowych . Na sprzedaż dwupokojowe mieszkanie po kapitalnym remoncie . Kamienica zadbana klatka schodowa również po...
1512,339000,3,64,4,Poznań Rataje ul. Os.Armii Krajowej,0,Polecam do sprzedaży trzypokojowe mieszkanie na os.Armii Krajowej - Rataje. Mieszkanie o powierzchni 64m2 usytuowane na czwartym piętrze niskiego bloku. Układ mieszkania niezależny w skład mieszkania wchodzą: Salon-20m2 z wyjściem na balkon od...
4262,550000,3,63,1,Poznań Stare Miasto ul. Ratajczaka,1,Mieszkanie idealne na kancelarie! Polecam na kupno mieszkanie w centrum Poznania przy ulicy św. Ratajczaka. Znajduje się na parterze w 4 piętrowej kamienicy. Powierzchnia 63m. dzieli się na trzy niezależne pokoje. Dostępne media: gaz ziemny ...
14,950000,5,161.3,1,Poznań Stare Miasto ,1,DUŻE MIESZKANIE W PRESIŻOWEJ LOKALIZACJI -KAMIENICA ODNOWIONA -5 POKOI Główne atuty nieruchomości: • prestiżowa lokalizacja • po remoncie generalnym Nieruchomość złożona z: • pokój 28 m.kw • pokój 26 m.kw • pokój 27 5 m.kw • pokój 16 m.kw •...
3009,309000,3,62,4,Poznań Rataje ul. Stare Żegrze Os.,1,Polecam na sprzedaż mieszkanie 3 pokojowe zlokalizowane na Poznańskich Ratajach os. Stare Żegrze. Mieści się na 4 piętrze w niskim ocieplonym bloku. Składa się z niezależnych pokoi: salon z loggią 21m2 dwóch pokoi 12m2 i 10m2. Oddzielnej...
3230,420000,4,107,3,Poznań ul. Garbary,1,Rozkładowe jasne mieszkanie na trzecim piętrze w kamienicy w Poznaniu w dzielnicy Stare Miasto. Cztery pokoje okna wychodzące na wschód zachód; widok na inne budynki. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - deska barlinecka;...
715,223162,2,37.76,2,Poznań Nowe Miasto ul. Smolna 13 D,0,Nieruchomości Mieszkania Nieruchomości Mieszkania
303,340000,4,70.8,4,Poznań Łazarz,0,Mieszkanie 4-pokojowe o powierzchni 71m2 na Łazarzu na sprzedaż. Mieszkanie składa się z 4 pokoi. Pokój 16m2 jest pokojem przechodnim do sypialni (10 5m2) ale istnieje możliwość zrobienia wejścia z korytarza. Pozostałe dwa pokoje mają około...
3105,199000,1,34.4,2,Poznań Stare Miasto ul. Gwarna Fredry Św. Marcin,1,CENA do Negocjaji!***KUPUJ BEZPIECZNIE - OFERTA LICENCJONOWANEGO POŚREDNIKA TO GWARANCJA BEZPIECZNEJ TRANSAKCJI*** Zapraszam do zapoznania się z ofertą sprzedaży mieszkania położonego w Ścisłym Centrum przy ulicy Gwarna/Fredry. Atrakcyjna...
2939,255000,3,48,4,Poznań Winogrady Piątkowo Sołacz Naramow ul. Kosmonautów - Dobra Cena!!!,1,BEZPIECZNA TRANSAKCJA JEDYNIE Z DOŚWIADCZONYM I LICENCJONOWANYM POŚREDNIKIEM!!! 100 % SATYSFAKCJI Z ZAKUPU!!! Polecam do zakupu mieszkanie 3 pokojowe położone na Winogradach ( os. Kosmonautów ). Na 48 m2 składają się trzy ustawne i...
1302,270000,3,64.3,10,Poznań Nowe Miasto Rataje ul. Os. Orła Białego,0,Na sprzedaż przestronne mieszkanie o powierzchni 65 m2 na ostatnim piętrze10-cio piętrowego budynku z lat 80-tych. Blok wyremontowany ocieplony z windami na poznańskich ratajach. Mieszkanie posiada 3 niezależne ustawne pokoje: największy o...
1268,235000,2,45,3,Poznań Jeżyce ul. Szamarzewskiego,0,Na sprzedaż 2- pokojowe mieszkanie usytuowane o powierzchni 45 m2 usytuowane na 3 piętrze budynku z czerwonej cegły wybudowanego w latach 30. Zlokalizowane w dzielnicy Jeżyce blisko centrum 100m od zbiegu ul. Szamarzewskiego i...
